pid,displayTitle,hasPart,dmDate,isMemberOfCollection,identifier,dpExtRef,restore_id,restore_md5,restore_filename,restore_filepath,restore_bytes,file_extension
umd:678083,"Madrigal Singers, NBC Radio Network, Part 1 of 3, undated",umd:678084,,umd:3392,scpa-023103-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=6bd51aca1956481,8950429,9a7f20f21e942b373c1c354b573d1a2f,scpa-023103-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023103-0001.wav,1609888346,wav
umd:680527,"Part 1: Arthur Godfrey Digest, November 19, 1950; Part 2: Arthur Godfrey Digest, November 27, 1950",umd:680528,"1950-11-19T05:00:00Z,1950-11-26T05:00:00Z",umd:3392,GW1950111901,http://streamer.lib.umd.edu/ssdcms/i.do?u=33b8b1db505f460,9398969,eb767a164976707a67a12066da0b1765,GW1950111901.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950111901.wav,525448270,wav
umd:680527,"Part 1: Arthur Godfrey Digest, November 19, 1950; Part 2: Arthur Godfrey Digest, November 27, 1950",umd:680529,"1950-11-19T05:00:00Z,1950-11-26T05:00:00Z",umd:3392,GW1950112601,http://streamer.lib.umd.edu/ssdcms/i.do?u=161019fd17924db,9399022,1424709b7ec8334854988d702444c52a,GW1950112601.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950112601.wav,519704644,wav
umd:680524,"Part 1: Arthur Godfrey Time, November 16, 1950; Part 2: Arthur Godfrey Time, November 17, 1950",umd:680525,"1950-11-16T05:00:00Z,1950-11-17T05:00:00Z",umd:3392,GW1950111601,http://streamer.lib.umd.edu/ssdcms/i.do?u=faf21a6180a14bd,9398940,95222561a3ba6198726c3cf4660c7296,GW1950111601.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950111601.wav,520946568,wav
umd:680524,"Part 1: Arthur Godfrey Time, November 16, 1950; Part 2: Arthur Godfrey Time, November 17, 1950",umd:680526,"1950-11-16T05:00:00Z,1950-11-17T05:00:00Z",umd:3392,GW1950111702,http://streamer.lib.umd.edu/ssdcms/i.do?u=e108ee054cf2467,9399040,6a5f73a08b189e77c5a46795412359a7,GW1950111702.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950111702.wav,512933878,wav
umd:680532,"Part 1: Arthur Godfrey Time, November 20, 1950; Part 2: Arthur Godfrey's Talent Scouts, November 20, 1950",umd:680533,,umd:3392,GW1950112002,http://streamer.lib.umd.edu/ssdcms/i.do?u=f6b1cbeb8166453,9398831,c9e2380bdacaf7414b80611c31518522,GW1950112002.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950112002.wav,490810206,wav
umd:680532,"Part 1: Arthur Godfrey Time, November 20, 1950; Part 2: Arthur Godfrey's Talent Scouts, November 20, 1950",umd:680534,,umd:3392,GW1950112003,http://streamer.lib.umd.edu/ssdcms/i.do?u=b56cdf1843cc4ee,9398791,142e318e9270aaded2616feb9875ab66,GW1950112003.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950112003.wav,541398780,wav
umd:680520,"Arthur Godfrey and his Friends, November 15, 1950",umd:680521,,umd:3392,GW1950111501,http://streamer.lib.umd.edu/ssdcms/i.do?u=e6115feafbb24a0,9398953,6a988447374fb8923a6de11543087b5d,GW1950111501.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950111501.wav,1037108382,wav
umd:680535,"Arthur Godfrey Time, November 21, 1950",umd:680536,,umd:3392,GW1950112101,http://streamer.lib.umd.edu/ssdcms/i.do?u=5e2e713f77a4402,9398795,e3cbc22f0b9b2ffac93a2c63fde06f25,GW1950112101.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950112101.wav,1045427352,wav
umd:680530,"Arthur Godfrey Time, November 20, 1950",umd:680531,,umd:3392,GW1950112001,http://streamer.lib.umd.edu/ssdcms/i.do?u=17bf7078f1d5490,9398860,bbcd4af2a00a3b2d9aabae36f0d695b6,GW1950112001.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950112001.wav,1012447038,wav
umd:680537,"Arthur Godfrey Time, November 22, 1950",umd:680538,,umd:3392,GW1950112201,http://streamer.lib.umd.edu/ssdcms/i.do?u=3890503176e14bd,9398895,89b46fd526c1cb07e0a357bb3424242c,GW1950112201.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950112201.wav,1013334936,wav
umd:680522,"Arthur Godfrey Time, November 17, 1950",umd:680523,,umd:3392,GW1950111701,http://streamer.lib.umd.edu/ssdcms/i.do?u=0970eaa2d086475,9398807,dcabf95f8faeaacc7125df2119e9c5e2,GW1950111701.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950111701.wav,1053048342,wav
umd:680518,"Arthur Godfrey Time, November 13, 1950",umd:680519,,umd:3392,GW1950111301,http://streamer.lib.umd.edu/ssdcms/i.do?u=21dc726cec3448e,9398923,44004bda2d07e6710ac3a4103bba322c,GW1950111301.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950111301.wav,1042908302,wav
umd:683261,"Arthur Godfrey Time, part 2, January 18, 1951; Arthur Godfrey Time, part 2, January 19, 1951.",umd:683262,"1951-01-18T05:00:00Z,1951-01-19T05:00:00Z",umd:3392,bcast-026329-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=f949e06905e94c4,8980248,230aed89fb49f3bcfa1c67532b1f4f4a,bcast-026329-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026329-0001.wav,1046561034,wav
umd:683275,"Arthur Godfrey Time, part 2, January 30, 1951; Arthur Godfrey Time, part 1, January 31, 1951.",umd:683276,"1951-01-30T05:00:00Z,1951-01-31T05:00:00Z",umd:3392,bcast-026336-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=ab73b25d73564d8,8981756,f43c92a2bc17a3a3b9dd124f1f0b1d1f,bcast-026336-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026336-0001.wav,1029554442,wav
umd:683247,"Arthur Godfrey Time, part 1, January 15, 1951.",umd:683248,1951-01-15T05:00:00Z,umd:3392,bcast-026322-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=fbb2de8c7a1d40f,8978805,e99392b5ded444aaaddcf57bf3c35dc4,bcast-026322-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026322-0001.wav,1050898320,wav
umd:683249,"Arthur Godfrey Time, part 1, January 16, 1951.",umd:683250,1951-01-16T05:00:00Z,umd:3392,bcast-026323-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=91069b9f37a3473,8977845,39fe9ad1f7a13da3965a55ca0e1f3f27,bcast-026323-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026323-0001.wav,1048723720,wav
umd:683255,"Arthur Godfrey and his Friends, January 17, 1951.",umd:683256,1951-01-17T05:00:00Z,umd:3392,bcast-026326-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=ebad8f12a2bf447,8978996,bd4530ac854a6e7a6df458b3e9c253b5,bcast-026326-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026326-0001.wav,1030734090,wav
umd:683257,"Arthur Godfrey Time, part 1, January 18, 1951.",umd:683258,1951-01-18T05:00:00Z,umd:3392,bcast-026327-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=800cec8464944f9,8977249,f07df7a76207c5f71a32d4eb7119da9e,bcast-026327-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026327-0001.wav,1043022088,wav
umd:683251,"Arthur Godfrey Time, part 1, January 17, 1951.",umd:683252,1951-01-17T05:00:00Z,umd:3392,bcast-026324-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=d42a75c105bc445,8977843,38efabd115daf486e7c2a80f7efcb1f1,bcast-026324-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026324-0001.wav,1041350922,wav
umd:683259,"Arthur Godfrey Time, part 1, January 19, 1951.",umd:683260,1951-01-19T05:00:00Z,umd:3392,bcast-026328-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=11b81674bc66439,8976965,630743db8aae7b397fe0fe881dc6d72e,bcast-026328-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive054 - Date 10052015/DCR Projects/Archive/bcast-026328-0001.wav,1040185098,wav
umd:684059,"Paul Porter telephone conversation with Katherine Anne Porter, April 25, 1976",umd:684060,1976-04-25T05:00:00Z,umd:3392,litmss-025056-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=c18e3f5fdee3449,8951987,92eb57b49aeeb3e5cebf2984bc02044b,litmss-025056-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/litmss/litmss-025056-0001.wav,1147237574,wav
umd:684059,"Paul Porter telephone conversation with Katherine Anne Porter, April 25, 1976",umd:684061,1976-04-25T05:00:00Z,umd:3392,litmss-025056-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=2205377007e54bd,8952015,edc660b22de1a76eb2bb5b22f4ac1675,litmss-025056-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/litmss/litmss-025056-0002.wav,1137824966,wav
umd:684059,"Paul Porter telephone conversation with Katherine Anne Porter, April 25, 1976",umd:684061,1976-04-25T05:00:00Z,umd:3392,litmss-025056-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=2205377007e54bd,9507202,9ea05da5b2bbd82e36a62fd6248b424a,litmss-025056-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025056-0002.wav,871520050,wav
umd:684056,"Paul Porter telephone conversation with Katherine Anne Porter, April 6, 1976",umd:684057,1976-04-06T05:00:00Z,umd:3392,litmss-025017-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=5248e537351b432,9506362,7325ebccea675a93672eca3b0bedd1ef,litmss-025017-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025017-0001.wav,1042787314,wav
umd:684056,"Paul Porter telephone conversation with Katherine Anne Porter, April 6, 1976",umd:684058,1976-04-06T05:00:00Z,umd:3392,litmss-025017-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=95eec6668c0a4d3,9506093,e12c0ae6aea4debf0e638f2899921c3e,litmss-025017-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025017-0002.wav,1041656050,wav
umd:684062,"Recording of ""A Salute to Katherine Anne Porter,"" one of the programs in the series Hornbake Showcase, Hornbake Library, University of Maryland, April 13, 2003",umd:684063,2003-04-13T05:00:00Z,umd:3392,litmss-025070-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=b0f57d2f6285423,9503276,bbecb9265ed4d22f53bfa9acd19d53be,litmss-025070-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025070-0001.wav,1615126834,wav
umd:684062,"Recording of ""A Salute to Katherine Anne Porter,"" one of the programs in the series Hornbake Showcase, Hornbake Library, University of Maryland, April 13, 2003",umd:684064,2003-04-13T05:00:00Z,umd:3392,litmss-025070-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=93385ffb8dca4cc,9505807,f3b838ad55537e72dc3fb1da0547153f,litmss-025070-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025070-0002.wav,509255788,wav
umd:684073,"Recording of Katherine Anne Porter narrating events that occurred in her life at age 24, March 27, 1975, College Park, MD",umd:684074,1975-03-27T05:00:00Z,umd:3392,litmss-025050-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=e9c798f12de3446,9505271,b6f2ce2bc834f80cfb74ab652d668320,litmss-025050-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025050-0001.wav,990385714,wav
umd:684065,"Recording of a press conference held to announce the donation of Katherine Anne Porter's papers and library to the University of Maryland and the establishment of the Katherine Anne Porter Foundation, Washington, DC, November 13, 1966",umd:684066,1966-11-13T05:00:00Z,umd:3392,litmss-025311-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=94b487c0416a403,8951946,40425fe1b0c8a7f5dd47c6bd7dcce116,litmss-025311-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/litmss/litmss-025311-0001.wav,532856270,wav
umd:684065,"Recording of a press conference held to announce the donation of Katherine Anne Porter's papers and library to the University of Maryland and the establishment of the Katherine Anne Porter Foundation, Washington, DC, November 13, 1966",umd:684066,1966-11-13T05:00:00Z,umd:3392,litmss-025311-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=94b487c0416a403,9502845,5cec9f089af1cefe359f9cff71b8f14d,litmss-025311-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025311-0001.wav,534620270,wav
umd:684075,"Recording of Katherine Anne Porter narrating events that occurred in her life at age 24, March 27, 1975, and telephone conversation with Paul Porter, November 16, 1974.",umd:684076,,umd:3392,litmss-025057-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=ac0f8e1c5dba430,8951958,aee3de6e703960023520c1dc2e6d26db,litmss-025057-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/litmss/litmss-025057-0001.wav,1708700870,wav
umd:684075,"Recording of Katherine Anne Porter narrating events that occurred in her life at age 24, March 27, 1975, and telephone conversation with Paul Porter, November 16, 1974.",umd:684076,,umd:3392,litmss-025057-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=ac0f8e1c5dba430,9503659,700549b8a17364da18987ed1b569ab56,litmss-025057-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025057-0001.wav,1703952370,wav
umd:684075,"Recording of Katherine Anne Porter narrating events that occurred in her life at age 24, March 27, 1975, and telephone conversation with Paul Porter, November 16, 1974.",umd:684077,,umd:3392,litmss-025057-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=23676665ddb14be,8951973,6442f499d65879c7b6d564fab1d55c21,litmss-025057-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/litmss/litmss-025057-0002.wav,1699288262,wav
umd:684075,"Recording of Katherine Anne Porter narrating events that occurred in her life at age 24, March 27, 1975, and telephone conversation with Paul Porter, November 16, 1974.",umd:684077,,umd:3392,litmss-025057-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=23676665ddb14be,9504589,35e2bd1d942fd90909e2d3685d3cbeb6,litmss-025057-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025057-0002.wav,1115547058,wav
umd:684067,"Paul Porter telephone conversation with Katherine Anne Porter, July 23, 1973",umd:684068,1973-07-23T05:00:00Z,umd:3392,litmss-025020-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=28da752b800c4a2,8951955,e70b9eea8c02add05a71545663313256,litmss-025020-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/litmss/litmss-025020-0001.wav,1668039878,wav
umd:684067,"Paul Porter telephone conversation with Katherine Anne Porter, July 23, 1973",umd:684069,1973-07-23T05:00:00Z,umd:3392,litmss-025020-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=1424c1bbc5454eb,8951944,3901c2590443a36ef46b5f01fcee2833,litmss-025020-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/APRIL2014/litmss/litmss-025020-0002.wav,1684210886,wav
umd:684070,"Recording of two Paul Porter telephone conversations with Katherine Anne Porter, probably March 14 and 31, 1975",umd:684071,,umd:3392,litmss-025049-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=a281379d746a45f,9503200,5bb9c14664520a8d2cbf7d56dac3ba07,litmss-025049-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025049-0001.wav,581551858,wav
umd:684070,"Recording of two Paul Porter telephone conversations with Katherine Anne Porter, probably March 14 and 31, 1975",umd:684072,,umd:3392,litmss-025049-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=bbb863c47a2f479,9506669,65abda1db2832cb87dbb9109e5347899,litmss-025049-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025049-0002.wav,438054706,wav
umd:684053,"Paul Porter telephone conversation with Katherine Anne Porter, May 27, 1975",umd:684054,1975-05-27T05:00:00Z,umd:3392,litmss-025016-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=25e208d1909a4f9,9506138,1147d36f3f7b9347c1fbbbbbca3bdce6,litmss-025016-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025016-0001.wav,1015201664,wav
umd:684053,"Paul Porter telephone conversation with Katherine Anne Porter, May 27, 1975",umd:684055,1975-05-27T05:00:00Z,umd:3392,litmss-025016-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=f915d47460b1406,9502920,6fb6f7924dfef11e5bd73babeae5e4ce,litmss-025016-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive096 - Date 08092017/DCR Projects/Archive/litmss-025016-0002.wav,1007256178,wav
umd:678374,"Madrigal Singers, Home Concert, ""Music in Shakespeare's Time,"" comments by Homer Ulrich, February 1964",umd:678375,1964-02-01T05:00:00Z,umd:3392,scpa-023243-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=dc435798e3a04f4,8950413,e79d29f5d671553881d6be7526aa8c27,scpa-023243-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023243-0001.wav,224601788,wav
umd:678374,"Madrigal Singers, Home Concert, ""Music in Shakespeare's Time,"" comments by Homer Ulrich, February 1964",umd:678376,1964-02-01T05:00:00Z,umd:3392,scpa-023243-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=6fe3550ae82f4b7,8950378,1128e4cb6815ae881c84c2ea9dc121d9,scpa-023243-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023243-0002.wav,190314094,wav
umd:678372,"Madrigal Singers, NBC Great Choirs program, part 2, January 1962",umd:678373,1962-01-01T05:00:00Z,umd:3392,scpa-023242-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=b30b6f8183a74f3,8950552,14970bd193034eadceb07d971ed977d2,scpa-023242-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023242-0001.wav,254408244,wav
umd:678370,"Madrigal Singers, NBC Great Choirs program, part 1, January 1962",umd:678371,1962-01-01T05:00:00Z,umd:3392,scpa-023241-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=829c0d70a82a425,8950470,5d9d046499d6708f68ff8bcdef0abdc2,scpa-023241-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023241-0001.wav,233642710,wav
umd:678385,"Madrigal Singers rehearsal tape, circa 1983",umd:678386,1983-01-01T05:00:00Z,umd:3392,scpa-023247-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=d93f6df352254f7,8950328,dedd8939c5dd78dd124f6f95ad5a2a6f,scpa-023247-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023247-0001.wav,1091540192,wav
umd:678385,"Madrigal Singers rehearsal tape, circa 1983",umd:678387,1983-01-01T05:00:00Z,umd:3392,scpa-023247-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=1d21d958850b443,8950362,c5c64820500c83e909e476796b59c7ed,scpa-023247-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023247-0002.wav,888485792,wav
umd:678309,"Madrigal Singers, Comos Club with Ulrich comments, May 1963",umd:678310,1963-05-01T05:00:00Z,umd:3392,scpa-023211-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=6a32bc2b31d64f0,8950374,f535f67a900cdf59de995e4d51990e11,scpa-023211-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023211-0001.wav,1414325296,wav
umd:678388,"Madrigal Singers, Saturday rehearsal, undated",umd:678389,,umd:3392,scpa-023249-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=ac39053d49b64d6,8950331,7922f1057c4b25f1af96824049326b0b,scpa-023249-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023249-0001.wav,944660190,wav
umd:678388,"Madrigal Singers, Saturday rehearsal, undated",umd:678390,,umd:3392,scpa-023249-0002,http://streamer.lib.umd.edu/ssdcms/i.do?u=767d307ee5f447c,8950425,adc47c4da6c4af6dc46d69a3299b111e,scpa-023249-0002.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023249-0002.wav,1073381790,wav
umd:678315,"Madrigal Singers, Corby House, part 1 of 2, April 1973",umd:678316,1973-04-01T05:00:00Z,umd:3392,scpa-023214-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=a7e616eac9404f1,8950410,4a2a8f3154e75a36cdac1bc9144f4f3b,scpa-023214-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023214-0001.wav,501681048,wav
umd:678305,"Madrigal Singers, December 7, 1963",umd:678306,1963-12-17T05:00:00Z,umd:3392,scpa-023209-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=b240079a215349d,8950409,e85c8fa571a363e92893feae3786c3f4,scpa-023209-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023209-0001.wav,1083274008,wav
umd:678307,"Madrigal Singers, December 7, 1963",umd:678308,1963-12-07T05:00:00Z,umd:3392,scpa-023210-0001,http://streamer.lib.umd.edu/ssdcms/i.do?u=f38a31b32ee1413,8950495,5da20789d26fc197a038e98a04b0fe00,scpa-023210-0001.wav,/libr/archives/projectsexport/DCR_Projects_Archive036 Date 07082014/DCR Projects/Archive/MARCH2014/scpa/scpa-023210-0001.wav,903532630,wav
umd:680173,"Arthur Godfrey and his Friends, February 15, 1950",umd:680174,,umd:3392,GW1950021502,http://streamer.lib.umd.edu/ssdcms/i.do?u=e4682c449bb44f3,9398830,6d31c6af27ba1ea0dd69946505835482,GW1950021502.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950021502.wav,1024885750,wav
umd:680179,"Arthur Godfrey Time, February 20, 1950",umd:680180,,umd:3392,GW1950022001,http://streamer.lib.umd.edu/ssdcms/i.do?u=104ac25c6c924fa,9399102,8e99ebb0a8cb9783f6e688b6bc8f0787,GW1950022001.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950022001.wav,1255949212,wav
umd:680169,"Arthur Godfrey Time, February 14, 1950",umd:680170,,umd:3392,GW1950021401,http://streamer.lib.umd.edu/ssdcms/i.do?u=b65df6d736ec40e,9398934,42c7050e67b0b3e36edf48d9205bfe8c,GW1950021401.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950021401.wav,1248968904,wav
umd:680181,"Arthur Godfrey Time, February 21, 1950",umd:680182,,umd:3392,GW1950022101,http://streamer.lib.umd.edu/ssdcms/i.do?u=a1bc054691cd4fc,9399093,16faf2a9b3a7c576d8dc5cbdeb72568e,GW1950022101.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950022101.wav,1294975898,wav
umd:680175,"Arthur Godfrey Time, February 16, 1950",umd:680176,,umd:3392,GW1950021601,http://streamer.lib.umd.edu/ssdcms/i.do?u=11a0f8309c704dd,9399025,acadd68536a454498565e0d16c2ae516,GW1950021601.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950021601.wav,1299746614,wav
umd:680177,"Arthur Godfrey Time, February 17, 1950",umd:680178,,umd:3392,GW1950021701,http://streamer.lib.umd.edu/ssdcms/i.do?u=18bf8db18e56450,9398865,a90fba9baf3ab68f170c8af547c83b04,GW1950021701.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950021701.wav,1314046872,wav
umd:680126,"Arthur Godfrey Time, January 4, 1950",umd:680127,,umd:3392,GW1950010401,http://streamer.lib.umd.edu/ssdcms/i.do?u=bc61bce7f1284ca,9399023,51780782c982a320776068619769a2c0,GW1950010401.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950010401.wav,1288990678,wav
umd:680124,"Arthur Godfrey Time, January 3, 1950",umd:680125,,umd:3392,GW1950010301,http://streamer.lib.umd.edu/ssdcms/i.do?u=ec26c34868a8411,9398936,8646e382b1ff5188e113c7b9d6b5cdb8,GW1950010301.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950010301.wav,1333402874,wav
umd:680505,"Part 1: Arthur Godfrey Digest, November 5, 1950; Part 2: Arthur Godfrey Digest, November 12, 1950",umd:680506,"1950-11-05T05:00:00Z,1950-11-12T05:00:00Z",umd:3392,GW1950110501,http://streamer.lib.umd.edu/ssdcms/i.do?u=4225d05397a14c2,9399042,3f2d010b032d4532179b00a718ccb210,GW1950110501.wav,/libr/archives/projectsexport/DCR_Projects_Archive037_10032014/DCR Projects/Archive/APRIL2014/Godfrey/GW1950110501.wav,518630168,wav
